,Latitude,Longitude,Unit,Sub_Type,Gear,Result,Infraction,CFR,Vessel_Type,Main fishing gear,LOA,LBP,Tonnage GT,Other tonnage,Power of main engine,Power of auxiliary engine,Hull material,Date of entry into service,Year of construction,real_local,Local_Name,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII,XIV,number_infracs,Year,Month,Day,Period,NUTSII_Code
4907,37º8´56.98N,7º27´0.66W,Unit_5,Traps,Pound nets,LEGAL,,CFR_1213,MOX,GNS,7.5,,7.0,3.0,16.3,,3.0,2004.0,2004.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,10,2,PT15
4908,37º3´38.94N,8º6´46.87W,Unit_5,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_539,FX,GTR,8.2,,13.3,2.0,17.3,30.0,3.0,1996.0,1996.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,11,2,PT15
4909,38º24´21.36N,9º0´55.31W,Unit_10,Traps,Traps,LEGAL,,CFR_372,MOX,GNS,10.1,6.5,24.5,4.0,5.6,,3.0,2004.0,2005.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,11,2,PT17
4910,42º5´12.87N,8º45´8.99W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_145,MOX,GTR,4.5,,8.1,1.0,64.9,,3.0,1998.0,1998.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,13,4,PT11
4911,41º56´7.57N,8º45´20.53W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_414,MOX,GTR,3.7,,12.6,,32.0,,3.0,2004.0,2004.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,13,4,PT11
4912,41º58´52.07N,8º42´43.70W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_146,MOX,GTR,5.8,,4.5,1.0,41.4,10.0,2.0,2000.0,2000.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,1,PT11
4913,41º54´49.53N,8º47´17.30W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,NOCFR_243,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,1,
4914,41º1´7.34N,8º39´36.54W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_745,MOX,GTR,4.5,,0.1,,26.2,10.0,3.0,2007.0,2007.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,1,PT11
4915,42º2´1.02N,8º39´39.87W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1129,MOX,GTR,6.0,,14.1,,19.5,10.0,3.0,2014.0,2014.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,1,PT11
4916,42º2´21.83N,8º39´14.09W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1230,MOX,GTR,6.1,,13.2,1.0,21.8,10.0,3.0,2000.0,2000.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,1,PT11
4917,41º54´5.82N,8º49´35.84W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_722,MOX,GTR,8.1,,23.5,1.0,135.7,,2.0,2001.0,2002.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,1,PT11
4918,32º31´9.46N,16º37´43.98W,Unit_26,Multipurpose,Gear nei,LEGAL,,CFR_682,MO,LHP,9.2,6.0,0.2,4.0,148.1,,4.0,1945.0,1945.0,PTFNC,"Funchal, Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,13,2,PT30
4919,37º3´10.35N,8º7´10.97W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_480,MOX,GNS,6.8,,7.0,2.0,47.3,20.0,3.0,1997.0,1997.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,12,2,PT15
4920,36º49´44.95N,8º3´46.61W,Unit_28,Trawl,Trawl,LEGAL,,CFR_355,TTW,OTB,18.7,17.7,108.2,58.0,360.0,,2.0,2007.0,2007.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,12,2,PT18
4921,38º33´3.04N,26º5´33.88W,Unit_20,Longline,Longline,PRESUM,X XIV,CFR_433,LL,FPO,16.8,8.5,49.8,,199.5,,3.0,1995.0,1996.0,PTHOR,Horta,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2019,6,13,3,PT20
4922,38º1´21.38N,8º51´32.67W,Unit_10,Seine net,Purse seine,LEGAL,,CFR_818,SP,PS,23.6,22.6,101.8,106.0,383.6,,3.0,2002.0,2002.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,13,2,PT18
4923,39º36´9.17N,9º14´31.25W,Unit_10,Traps,Traps,LEGAL,,CFR_131,MOX,GTR,7.7,7.8,8.9,7.0,11.3,,1.0,1962.0,1962.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,14,2,PT17
4924,38º39´21.71N,9º26´3.83W,Unit_10,Seine net,Purse seine,LEGAL,,CFR_1171,SP,PS,24.6,15.7,79.0,59.0,326.1,,1.0,2001.0,2001.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,17,2,PT17
4925,36º47´50.23N,8º23´56.64W,Unit_28,Trawl,Trawl,LEGAL,,CFR_225,TTW,OTB,26.2,19.0,198.1,102.0,366.0,,2.0,2005.0,2006.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,17,3,PT15
4926,37º4´28.78N,8º33´1.25W,Unit_28,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_104,MOX,GNS,10.5,5.5,17.4,,76.2,,2.0,2011.0,2010.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,18,2,PT15
4927,36º44´32.98N,7º30´37.41W,Unit_18,Trawl,Trawl,LEGAL,,CFR_231,TTW,OTB,27.3,22.8,203.8,144.0,402.8,,2.0,2003.0,2002.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,18,3,PT15
4928,38º44´28.67N,9º20´46.91W,Unit_10,Traps,Traps,LEGAL,,CFR_894,MOX,GNS,11.5,,17.4,8.0,121.0,,1.0,1967.0,1967.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,17,2,PT17
4929,37º1´55.54N,9º2´23.26W,Unit_28,Traps,Traps,LEGAL,,CFR_242,MOX,GNS,10.6,11.3,1.9,,60.2,,3.0,2004.0,2004.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,23,3,PT15
4930,36º56´7.77N,7º52´20.14W,Unit_28,Traps,Traps,LEGAL,,CFR_401,FX,FPO,8.7,,7.9,4.0,64.8,,1.0,1968.0,1969.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,25,2,PT15
4931,32º22´56.64N,17º49´0.91W,Unit_26,Pole and line,Handline,LEGAL,,CFR_397,LP,LHP,16.4,17.2,44.0,,242.2,,3.0,2009.0,2009.0,PTVDP,Vila do Porto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,21,2,PT20
4932,32º25´17.47N,17º53´4.88W,Unit_26,Pole and line,Handline,LEGAL,,CFR_502,LP,LHP,30.8,24.8,158.8,138.0,525.1,,3.0,1990.0,1990.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,21,2,PT20
4933,32º23´20.91N,17º41´13.30W,Unit_26,Pole and line,Handline,PRESUM,XI XIV,CFR_985,LP,LHP,20.1,18.1,63.8,,308.4,,1.0,2002.0,2002.0,PTFNC,"Funchal, Madeira",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2019,6,21,3,PT30
4934,37º2´50.94N,8º6´21.69W,Unit_5,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_365,MOX,GNS,6.0,,6.0,3.0,0.7,40.0,3.0,2003.0,2002.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,21,1,PT15
4935,37º3´56.70N,8º6´34.50W,Unit_5,Seine net,Purse seine,LEGAL,,CFR_164,SP,PS,18.0,14.8,39.2,,182.4,,3.0,2003.0,2003.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,21,1,PT15
4936,36º59´22.10N,8º2´56.23W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_338,MOX,GNS,8.3,8.7,12.5,4.0,107.6,,3.0,2008.0,2008.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,20,2,PT15
4937,36º47´48.78N,8º44´49.62W,Unit_5,Trawl,Trawl,LEGAL,,CFR_241,TTP,OTB,29.4,25.1,247.3,148.0,405.0,,2.0,2005.0,2005.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,25,2,PT15
4938,36º50´40.45N,8º45´16.88W,Unit_5,Trawl,Trawl,LEGAL,,CFR_467,TTW,OTB,25.5,20.1,195.6,120.0,502.3,,2.0,2004.0,2004.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,26,2,PT15
4939,36º56´6.40N,8º8´52.05W,Unit_28,Trawl,Trawl,LEGAL,,NOCFR_287,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,24,3,
4940,38º25´28.15N,8º54´26.38W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_429,FX,GNS,9.7,,8.7,6.0,108.5,,1.0,1953.0,1947.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,24,2,PT17
4941,38º21´55.22N,8º45´20.88W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_23,FX,GNS,11.6,,28.8,,21.1,,1.0,1988.0,1987.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,24,2,PT17
4942,36º57´42.16N,7º51´9.52W,Unit_18,Traps,Pots,LEGAL,,CFR_917,MOX,GNS,5.9,,6.4,2.0,49.1,10.0,3.0,1993.0,1993.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,28,2,PT15
4943,36º54´31.47N,7º43´20.83W,Unit_18,Trawl,Trawl,LEGAL,,CFR_1175,TTW,OTB,21.6,,37.9,38.0,169.6,40.0,3.0,1999.0,1998.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,28,2,PT15
4944,36º59´37.57N,7º46´42.20W,Unit_18,Traps,Pots,LEGAL,,CFR_871,MOX,GTR,6.2,,2.8,2.0,77.1,,3.0,1993.0,1993.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,28,2,PT15
4945,32º11´55.71N,17º47´40.24W,Unit_26,Pole and line,Handline,PRESUM,XIV,CFR_390,LP,LHP,31.5,23.1,166.0,143.0,337.4,,3.0,2002.0,2003.0,PTHOR,Horta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,6,29,2,PT20
4946,32º6´8.71N,17º59´45.10W,Unit_26,Pole and line,Handline,LEGAL,,CFR_363,LP,LHP,25.3,25.7,151.0,,200.1,,3.0,2012.0,2012.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,29,2,PT20
4947,32º6´19.87N,17º57´25.24W,Unit_26,Pole and line,Handline,LEGAL,,CFR_1233,LP,LHP,28.4,24.5,161.9,131.0,499.7,,2.0,1996.0,1996.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,29,2,PT20
4948,36º49´31.41N,7º50´27.16W,Unit_5,Trawl,Trawl,LEGAL,,CFR_248,TTP,OTB,23.7,18.7,170.4,119.0,458.4,,2.0,1998.0,1997.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,3,2,PT15
4949,38º24´3.93N,9º9´54.91W,Unit_7,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_466,MOX,GNS,5.1,,11.9,,74.0,,3.0,2001.0,2001.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,3,2,PT17
4950,38º27´5.42N,9º13´49.79W,Unit_7,Seine net,Gillnetting,LEGAL,,CFR_229,SP,PS,22.3,22.2,81.8,129.0,410.6,,3.0,1991.0,1990.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,3,2,PT17
4951,36º57´28.76N,7º55´3.23W,Unit_5,Seine net,Purse seine,LEGAL,,CFR_295,SP,LLS,16.4,14.5,27.2,47.0,181.7,,3.0,2002.0,2002.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,3,2,PT15
4952,36º57´17.84N,7º51´48.85W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_685,MOX,GNS,5.6,,9.6,2.0,128.1,10.0,3.0,2001.0,2001.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,3,2,PT15
4953,39º18´55.97N,9º24´41.12W,Unit_10,Traps,Traps,LEGAL,,CFR_1234,MOX,LLS,5.9,,5.3,,12.0,,3.0,1996.0,1996.0,PTPEN,Peniche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,12,1,PT16
4954,39º17´38.58N,9º22´41.71W,Unit_10,Seine net,Purse seine,LEGAL,,CFR_1235,SP,PS,25.5,22.3,103.9,106.0,305.3,,3.0,1993.0,1991.0,PTPEN,Peniche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,12,2,PT16
4955,39º11´33.38N,9º28´36.72W,Unit_10,Seine net,Purse seine,LEGAL,,NOCFR_177,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,12,2,
4956,39º23´56.87N,9º26´29.83W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_863,MOX,GNS,21.6,19.7,100.7,60.0,239.0,,1.0,2001.0,2000.0,PTVIC,Vila do Conde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,15,1,PT11
4957,38º22´2.89N,9º5´47.87W,Unit_10,Multipurpose,Traps,LEGAL,,CFR_431,MOX,GTR,9.3,,18.7,3.0,103.0,,1.0,1991.0,1991.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,16,2,PT17
4958,38º23´37.92N,9º8´32.09W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_594,FX,GNS,9.2,,5.4,4.0,39.3,,1.0,1961.0,1961.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,16,2,PT17
4959,38º23´59.16N,8º58´1.56W,Unit_10,Seine net,Purse seine,LEGAL,,CFR_244,SP,PS,15.2,14.3,23.8,26.0,162.2,,3.0,2002.0,2002.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,18,1,PT17
4960,39º19´14.39N,9º23´29.01W,Unit_10,Traps,Traps,LEGAL,,CFR_1236,MOX,FPO,7.8,,4.9,,17.9,,2.0,2007.0,1977.0,PTPEN,Peniche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,10,2,PT16
4961,38º22´22.23N,9º11´0.97W,Unit_10,Support vessel,All,LEGAL,,CFR_670,MOX,PS,12.5,,15.9,15.0,55.7,,1.0,1986.0,1986.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,16,2,PT17
4962,38º20´57.27N,8º54´18.76W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_517,FX,GNS,11.4,,27.5,5.0,3.3,,1.0,1953.0,1953.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,18,1,PT17
4963,38º25´5.64N,8º58´50.71W,Unit_10,Traps,Traps,LEGAL,,CFR_845,MOX,FPO,8.4,,0.8,,29.8,,3.0,2004.0,2004.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,18,2,PT17
4964,38º17´35.41N,8º55´46.57W,Unit_10,Traps,Traps,LEGAL,,CFR_53,MOX,GNS,9.5,9.3,6.7,10.0,56.4,,3.0,2003.0,2003.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,18,2,PT17
4965,37º51´42.45N,9º10´3.22W,Unit_10,Trawl,Trawl,LEGAL,,CFR_356,TTW,OTB,28.0,22.1,187.0,90.0,457.9,,2.0,2011.0,2011.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,19,2,PT18
4966,38º35´12.45N,9º17´49.73W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_398,,,,,,,,,,,,PTTRF,Trafaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,21,2,PT17
4967,36º53´0.81N,8º24´14.96W,Unit_28,Trawl,Trawl,LEGAL,,CFR_1000,TTW,OTB,25.5,21.9,222.2,118.0,412.4,,2.0,2002.0,2002.0,PTAVE,Aveiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,5,3,PT16
4968,36º49´14.20N,8º5´30.75W,Unit_28,Trawl,Trawl,LEGAL,,CFR_418,TTW,OTB,26.3,19.3,151.5,111.0,480.4,,3.0,2002.0,2002.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,7,3,PT15
4969,36º49´22.06N,8º28´0.21W,Unit_28,Trawl,Trawl,LEGAL,,CFR_319,TTW,OTB,23.5,21.4,187.5,,480.3,,2.0,1989.0,1989.0,PTAVE,Aveiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,10,3,PT16
4970,37º4´12.03N,8º37´57.71W,Unit_28,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_235,FX,GNS,8.1,,21.9,12.0,56.1,,1.0,1955.0,1955.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,12,2,PT18
4971,37º6´1.58N,8º36´44.59W,Unit_28,Traps,Traps,LEGAL,,CFR_263,FX,LLS,8.7,,7.4,9.0,59.1,,1.0,1977.0,1977.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,12,3,PT15
4972,36º57´50.91N,7º51´29.33W,Unit_28,Towed Dredge,Towed Dredge,LEGAL,,CFR_204,DB,DRB,12.3,,30.3,,57.8,,3.0,2014.0,2015.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,18,2,PT15
4973,36º59´10.28N,7º49´57.77W,Unit_28,Towed Dredge,Towed Dredge,PRESUM,XIV,CFR_704,FX,FPO,13.2,8.5,37.3,11.0,59.1,,3.0,2002.0,2001.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,7,19,2,PT15
4974,37º4´25.13N,8º31´50.73W,Unit_28,Traps,Traps,LEGAL,,CFR_207,MOX,GNS,14.2,,16.6,11.0,126.7,,1.0,1953.0,1953.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,23,1,PT15
4975,37º2´2.70N,8º35´26.37W,Unit_18,Seine net,Purse seine,LEGAL,,CFR_284,SP,PS,23.6,,67.5,45.0,226.0,,1.0,1967.0,1967.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,2,2,PT15
4976,37º3´38.30N,8º26´9.75W,Unit_18,Traps,Pots,LEGAL,,CFR_849,MOX,GTR,11.9,6.9,24.7,10.0,64.5,,3.0,1996.0,1996.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,2,2,PT15
4977,37º3´44.67N,8º21´6.91W,Unit_18,Traps,Pots,LEGAL,,CFR_43,MOX,GNS,10.5,,3.9,11.0,163.6,,1.0,1953.0,1953.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,2,2,PT15
4978,36º48´31.86N,8º39´53.95W,Unit_18,Trawl,Gillnetting,LEGAL,,CFR_273,TTW,OTB,27.5,19.4,239.5,118.0,455.9,,2.0,2006.0,2006.0,PTAVE,Aveiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,3,2,PT16
4979,36º57´18.08N,8º23´1.99W,Unit_18,Trawl,Trawl,LEGAL,,CFR_213,TTW,OTB,10.7,11.0,18.3,,113.2,,3.0,2011.0,2011.0,PTFDF,Figueira da Foz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,4,4,PT16
4980,37º0´9.23N,8º11´24.52W,Unit_18,Seine net,Purse seine,LEGAL,,CFR_239,SP,PS,20.9,21.5,38.9,62.0,291.1,,1.0,1985.0,1984.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,4,1,PT15
4981,37º1´10.19N,7º40´9.57W,Unit_18,Traps,Pots,PRESUM,XII XIII XIV,CFR_351,FX,GTR,9.2,,8.7,6.0,37.4,,1.0,1981.0,1981.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2019,7,16,2,PT15
4982,36º47´35.73N,8º7´46.96W,Unit_18,Trawl,Trawl,LEGAL,,CFR_225,TTW,OTB,24.0,18.4,179.5,102.0,332.7,,2.0,2000.0,2000.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,21,3,PT15
4983,38º25´17.65N,8º51´18.86W,Unit_7,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_517,FX,GNS,9.7,,13.0,5.0,102.2,,1.0,1948.0,1948.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,5,2,PT17
4984,38º16´34.46N,8º47´45.35W,Unit_7,Gillnet/trammel net,Towed Dredge,LEGAL,,CFR_36,DB,DRB,14.4,,36.0,11.0,140.5,,1.0,2012.0,2012.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,5,2,PT18
4985,38º23´49.13N,9º9´39.75W,Unit_7,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_170,MOX,GNS,3.9,,24.9,4.0,72.0,,3.0,1995.0,1995.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,6,2,PT17
4986,38º15´57.20N,9º1´7.70W,Unit_7,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_178,MOX,GNS,16.1,10.2,41.0,16.0,172.4,,3.0,2008.0,2007.0,PTPDV,Povoa de Varzim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,8,3,PT11
4987,38º20´35.87N,9º20´3.97W,Unit_7,Longline,Longline,LEGAL,,CFR_93,LL,LHP,13.8,14.8,6.9,29.0,208.1,,1.0,1993.0,1992.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,8,3,PT17
4988,38º24´26.84N,9º17´30.50W,Unit_7,Longline,Longline,LEGAL,,CFR_174,LL,GNS,18.6,13.6,47.0,27.0,118.4,,1.0,2003.0,2003.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,9,2,PT17
4989,38º30´33.18N,9º12´59.20W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_21,DB,DRB,12.5,10.6,24.9,10.0,129.7,,1.0,2003.0,2003.0,PTNZR,Nazare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,9,2,PT16
4990,38º30´53.98N,9º13´19.19W,Unit_29,Seine net,Gillnetting,LEGAL,,CFR_1166,SP,PS,23.3,19.8,71.0,60.0,349.0,,1.0,2003.0,2002.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,11,2,PT15
4991,33º5´40.45N,17º0´55.74W,Unit_26,Longline,Longline,LEGAL,,CFR_27,LL,LLD,13.1,11.2,17.0,25.0,176.0,,1.0,2001.0,1998.0,PTFNC,"Funchal, Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,6,2,PT30
4992,33º8´13.30N,16º48´59.01W,Unit_26,Pole and line,Handline,LEGAL,,CFR_532,LP,LHP,24.4,,126.7,143.0,382.7,,1.0,1985.0,1985.0,PTHOR,Horta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,6,2,PT20
4993,38º45´5.40N,28º22´40.96W,Unit_20,Line fishing vessel,Handline,PRESUM,XIV,CFR_39,MOX,LLS,14.1,11.6,25.1,,84.0,,1.0,2013.0,2011.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,7,11,2,PT20
4994,38º45´24.67N,28º23´15.28W,Unit_20,Line fishing vessel,Handline,PRESUM,XII XIII XIV,CFR_529,MOX,LHP,11.9,10.1,14.3,,116.9,,1.0,2010.0,2010.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2019,7,11,2,PT20
4995,38º23´47.82N,27º57´36.98W,Unit_20,Multipurpose,All,PRESUM,XIV,CFR_1122,MOX,LHP,15.2,9.4,43.5,,141.2,,2.0,2019.0,2019.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,7,15,2,PT20
4996,37º51´38.75N,29º27´43.13W,Unit_20,Longline,Longline,PRESUM,X,CFR_432,LL,LLS,17.0,14.0,53.9,45.0,159.0,,3.0,1997.0,1997.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019,7,17,2,PT20
4997,37º52´8.38N,29º29´55.66W,Unit_20,Longline,Longline,PRESUM,X XIV,CFR_1237,LP,LHP,10.3,13.8,1.2,,167.2,,2.0,2001.0,2001.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2019,7,17,2,PT20
4998,38º2´39.29N,29º7´10.27W,Unit_20,Line fishing vessel,All,PRESUM,XIV,CFR_1073,FX,LHP,15.4,7.2,59.5,,87.1,,3.0,2023.0,2023.0,PTHOR,Horta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,7,17,3,PT20
4999,37º3´43.22N,8º38´34.16W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1009,FX,GNS,10.8,,35.8,3.0,105.5,10.0,3.0,2012.0,2013.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,6,2,PT15
